city,State_name,State_ab,ALand,AWater,Median,Stdev
Sultan,Washington,WA,1528167.0,14961.0,116861.0,112425.451765176
Sumas,Washington,WA,3803429.0,5269.0,71257.0,70349.32639098821
Sumiton,Alabama,AL,13529257.0,19710.0,300000.0,55477.881007903496
Summerdale,Alabama,AL,25961818.0,96469.0,73487.0,64833.5495894735
Summerfield,North Carolina,NC,34619713.0,380612.0,255042.0,124371.45897345676
Summerland,California,CA,7200599.5,13014.0,300000.0,202562.91867877048
Summerland Key,Florida,FL,13401307.0,13669951.0,124839.0,158891.867307258
Summersville,Missouri,MO,7245809.5,55741.5,77129.0,101206.82976261279
Summerton,South Carolina,SC,3507478.0,0.0,76580.0,117448.74752424199
Summerville,South Carolina,SC,26429281.0,169184.0,58950.5,176770.956842012
Summit,South Dakota,SD,1417885.0,0.0,300000.0,26041.609779025497
Sumner,Iowa,IA,7912253.666666667,113458.0,119845.66666666667,78531.58363448856
Sumter,South Carolina,SC,6045179.444444444,66577.44444444444,114632.11111111111,57246.74935726323
Sun Prairie,Wisconsin,WI,31136059.0,55500.0,103418.0,128079.40784662699
Sunbright,Tennessee,TN,9791338.0,0.0,89390.0,104150.60496464401
Sunburst,Montana,MT,2768628.5,361548.5,178971.0,66945.95411964814
Sunbury,Ohio,OH,7556734.333333333,150974.33333333334,81920.33333333333,92217.6221269139
Sundance,Wyoming,WY,7902702.0,22625.0,98956.0,97383.04186563382
Sunfield,Michigan,MI,2385304.0,0.0,72587.0,78984.8849148101
Sunflower,Mississippi,MS,1580834.0,0.0,37385.0,43297.333902537204
Sunland Park,New Mexico,NM,34171656.0,666936.0,63461.0,86569.1468427613
Sunman,Indiana,IN,3032403.0,0.0,76718.0,76650.7475248605
Sunnyside,Utah,UT,24356126.0,7952.5,78629.0,122410.6187115915
Sunnyvale,California,CA,49856816.0,1266544.0,207514.5,194158.99284482948
Sunrise,Florida,FL,42335506.0,5032750.0,95977.0,119527.7901407
Sunrise Beach,Missouri,MO,10517957.5,99951.5,190735.25,64769.60915550012
Sunriver,Oregon,OR,19512367.0,0.0,109171.0,147631.361608754
Sunset,Louisiana,LA,8053409.0,69980.0,89224.0,108688.49794400699
Superior,Arizona,AZ,5981505.666666667,21983.0,93947.16666666667,75518.25247301564
Supply,North Carolina,NC,4683637.5,996190.5,114334.5,98961.92597149275
Surf City,New Jersey,NJ,1926715.0,1503906.0,183665.0,182935.023750422
Surprise,Arizona,AZ,28151296.0,8243.0,86267.0,114699.903668662
Susanville,California,CA,21643294.0,106347.0,105443.0,119837.66810658801
Susquehanna,Pennsylvania,PA,1155723.0,149007.0,62783.0,62536.8549904209
Sussex,Wisconsin,WI,20072670.0,134275.0,123020.0,144721.850054888
Sutherlin,Oregon,OR,16043305.0,524629.0,72798.0,84234.1961204659
Sutter,California,CA,7862038.0,0.0,101917.0,124537.63326380699
Sutton,Alaska,AK,248260234.6,2038221.2,154395.6,93316.77152856745
Suttons Bay,Michigan,MI,660267.0,71771.0,300000.0,53682.8609655622
Swainsboro,Georgia,GA,12694758.333333334,336202.0,59099.333333333336,107336.52137457137
Swan Quarter,North Carolina,NC,12262075.333333334,253210.66666666666,108791.0,103929.85629093398
Swansea,Illinois,IL,9162443.5,426530.0,117840.5,134137.9777603635
Swanton,Ohio,OH,9281183.0,100969.0,13983.0,13523.4504732345
Swanville,Minnesota,MN,1266077.0,4007.0,76844.0,112544.579613864
Swarthmore,Pennsylvania,PA,3625707.0,0.0,227176.0,205847.558599537
Swartz Creek,Michigan,MI,6583291.0,2579.0,94229.5,89322.71357925695
Swayzee,Indiana,IN,5696918.0,0.0,177467.0,125994.80906200786
Swea City,Iowa,IA,1666304.0,0.0,80046.5,103951.28346762585
Swedesboro,New Jersey,NJ,1893890.0,91849.0,127233.0,136835.899052643
Sweet Home,Oregon,OR,6140756.5,0.0,73819.5,60622.477402211
Sweet Springs,Missouri,MO,4307042.0,39930.0,72393.0,99100.0500922807
Sweet Valley,Pennsylvania,PA,3271885.0,0.0,81789.0,63974.2265265533
Sweet Water,Alabama,AL,5242641.0,0.0,97481.0,127430.573190426
Sweetser,Indiana,IN,2627201.0,8892.0,76650.0,81596.8289478027
Sweetwater,Oklahoma,OK,30918734.666666668,17184.666666666668,125428.66666666667,85832.2004711771
Swifton,Arkansas,AR,325631.0,0.0,17393.0,32425.1677199287
Swink,Oklahoma,OK,632080.0,8895.0,53407.0,66248.8926342937
Sycamore,Ohio,OH,4371055.5,19462.5,300000.0,35065.2517739174
Sykesville,Maryland,MD,103177806.0,6566274.0,183499.0,181696.94171408398
Sylacauga,Alabama,AL,13487461.0,57859.0,59314.0,46134.460250723176
Sylva,North Carolina,NC,5830549.0,0.0,75476.0,105844.79843562286
Sylvan Grove,Kansas,KS,956797.0,0.0,84417.0,121631.899720525
Sylvania,Alabama,AL,13552367.25,197435.0,77776.0,92255.33681565277
Sylvester,Georgia,GA,4461214.5,0.0,77596.0,109472.23942705266
Symsonia,Kentucky,KY,3934412.0,22135.0,72226.0,59232.228307001395
Syosset,New York,NY,12883141.0,0.0,240499.0,215333.805807183
Syracuse,Indiana,IN,4565619.5,159029.5,84513.5,105257.77417383749
T Or C,New Mexico,NM,4489626.333333333,8763.666666666666,145236.66666666666,62691.4003567908
Tabernacle,New Jersey,NJ,4960415.0,330911.0,66241.0,108861.89356432401
Tabiona,Utah,UT,265118.0,0.0,64058.0,62851.0563133824
Table Grove,Illinois,IL,1976453.0,0.0,74894.5,108883.5063648457
Table Rock,Nebraska,NE,349530.0,0.0,79928.0,67191.1369922982
Tabor,Iowa,IA,1413655.25,0.0,74957.5,78991.79541561143
Tabor City,North Carolina,NC,8609425.0,9148.0,75244.0,123661.75188968099
Tacoma,Washington,WA,27016711.833333332,5540563.5,109774.0,126250.10141214957
Taft,California,CA,1730157.0,0.0,69031.0,61218.181323196266
Tahlequah,Oklahoma,OK,14586252.6,97511.4,163731.0,75781.67664706535
Takoma Park,Maryland,MD,5413928.0,14036.0,227210.0,201768.74830497897
Takotna,Alaska,AK,61682577.0,0.0,91484.0,94877.1354037518
Talbotton,Georgia,GA,4063079.5,163550.0,105783.5,111826.90251055855
Talihina,Oklahoma,OK,2114469.0,0.0,54505.0,79438.2795375303
Talkeetna,Alaska,AK,575782215.0,2651957.5,200062.0,78379.4173345097
Tall Timbers,Maryland,MD,1742083.0,667262.0,300000.0,203326.816204642
Talladega,Alabama,AL,66056296.0,209972.0,71100.0,98176.10343624039
Tallassee,Alabama,AL,27817447.0,1526561.0,61062.0,64554.919741927806
Tallmadge,Ohio,OH,36212970.0,63655.0,250000.0,102815.87894054099
Tallulah,Louisiana,LA,7207974.0,0.0,59013.0,89142.01546298599
Talmo,Georgia,GA,5624570.0,63511.0,84846.0,85631.3977826386
Tama,Iowa,IA,8440177.0,383923.0,79693.0,108493.01204512
Tamaqua,Pennsylvania,PA,13303798.0,202845.5,82595.5,87147.26803595855
Tamarac,Florida,FL,30099887.0,1195872.0,81557.0,100276.63370007099
Tamaroa,Illinois,IL,2778801.0,0.0,74307.0,35855.2922434336
Tamms,Illinois,IL,15505760.0,7975.0,43729.5,42418.4608873143
Tampa,Florida,FL,80252119.2,33585548.4,103214.0,139533.39490231947
Tanacross,Alaska,AK,205568832.0,4251345.0,15908.0,23028.687999892798
Tanana,Alaska,AK,28595093.0,12025525.0,71995.0,82432.7503305838
Taneytown,Maryland,MD,7713645.0,18233.0,110094.0,140879.99828864099
Taneyville,Missouri,MO,1223004.0,0.0,61404.0,37610.2252069033
Tangent,Oregon,OR,9781482.0,0.0,92169.0,111074.93581674199
Tangier,Virginia,VA,1402354.0,2201.0,90549.0,116998.614281256
Taos,New Mexico,NM,14752384.0,0.0,62455.0,72709.5309560242
Tappan,New York,NY,7141311.0,16676.0,220023.0,202096.23733846
Tappen,North Dakota,ND,1800830.0,0.0,76594.0,85921.30770857021
Tar Heel,North Carolina,NC,6856231.5,0.0,128740.0,112638.01112447186
Tarawa Terrace,North Carolina,NC,120529992.0,10865474.0,76209.0,97229.07746104381
Tarboro,North Carolina,NC,1271350.0,0.0,275000.0,47816.9968687242
Tarkio,Missouri,MO,3591515.0,0.0,82965.0,103164.642676716
Tate,Georgia,GA,3887331.0,20965.0,64101.0,50457.764398476604
Tatum,Texas,TX,8064175.5,0.0,66389.0,62671.95075815905
Taunton,Massachusetts,MA,120960043.0,4434135.0,98192.0,123762.27999642
Tavares,Florida,FL,30001339.0,3967336.0,73476.0,91914.6936997294
Tawas City,Michigan,MI,5904872.0,1127372.5,75029.5,105249.76632621404
Taylor,Arkansas,AR,25097527.0,146948.5,86232.0,113929.552441924
Taylors,South Carolina,SC,15488794.0,73181.0,167484.5,100428.28843074299
Taylorsville,Georgia,GA,10182089.75,854772.0,146455.75,74014.69440145584
Tazewell,Tennessee,TN,11878092.0,0.0,62681.0,74397.2897716506
Tchula,Mississippi,MS,3647624.0,86333.0,12266.0,77039.153364567
Tecumseh,Kansas,KS,14024092.0,245865.8,122568.8,79756.01795757157
Teec Nos Pos,New Mexico,NM,19498859.0,0.0,115599.0,55170.0285001679
Tehachapi,California,CA,31736499.0,44673.0,120687.0,108686.26498546901
Tekoa,Washington,WA,797041.0,0.0,70401.0,67396.1268499342
Tell City,Indiana,IN,824604.0,0.0,77139.0,111457.985363631
Tellico Plains,Tennessee,TN,5028401.0,0.0,45340.0,51590.4995894734
Telluride,Colorado,CO,7202157.5,0.0,118345.5,171284.366387521
Temp,Arizona,AZ,53915279.0,52011.0,68363.0,98029.3612936533
Tempe,Arizona,AZ,103510700.0,674096.0,103140.0,136537.351748325
Temperance,Michigan,MI,11934275.0,86687.0,105316.0,122232.613772284
Temple City,California,CA,10371374.0,0.0,127543.0,154634.43106582802
Temple Hills,Maryland,MD,8361305.5,12518.0,103770.5,127822.09679973501
Ten Sleep,Wyoming,WY,468861.0,0.0,70027.0,70085.01065399821
Tenafly,New Jersey,NJ,11878582.0,1498167.0,251262.0,223715.04992149601
Tenaha,Texas,TX,9697243.0,43312.0,53851.0,124450.347109097
Tenakee Springs,Alaska,AK,36739204.0,12759045.0,300000.0,74598.8091256091
Tenino,Washington,WA,2601332.0,24832.0,77601.5,99880.28496003494
Tenn Ridge,Tennessee,TN,9597372.0,16361.0,70363.0,102596.54233299199
Tennyson,Indiana,IN,605591.0,0.0,73566.0,59070.6501883538
Terlingua,Texas,TX,12326288.0,9278.0,44146.0,33933.4604943258
Terra Bella,California,CA,7046785.0,0.0,52261.0,46997.99864723191
Terrace Park,Ohio,OH,3039637.0,140683.0,254042.0,223064.719123022
Terre Haute,Indiana,IN,2299334.0,51867.0,66512.0,65501.6863115899
Terrell,Texas,TX,52924341.0,848752.0,84383.0,122681.303838376
Terry,Montana,MT,13156529.0,557258.0,129618.0,152511.015231381
Terrytown,Louisiana,LA,9533041.0,109072.0,96661.0,125851.05913164599
Tescott,Kansas,KS,527436.0,0.0,39064.0,46938.850033253206
Tesuque,New Mexico,NM,6122491.75,0.0,214070.25,134366.46868497267
Teterboro,New Jersey,NJ,2867912.0,9668.0,35421.0,46660.068594631906
Teton City,Idaho,ID,476247.0,0.0,66687.0,57147.4801289991
Tetonia,Idaho,ID,1458776.0,0.0,173344.0,179655.260751337
Teutopolis,Illinois,IL,1256784.5,9839.5,193878.0,59600.24520252405
Texarkana,Texas,TX,75268759.0,1057429.0,93716.0,137739.15107035698
Texas City,Texas,TX,166583797.0,314018164.0,90032.0,118621.156248478
Texico,New Mexico,NM,2151016.0,1708.0,77144.0,109862.086614981
Texline,Texas,TX,2631617.0,0.0,76968.0,82618.7248703324
Thatcher,Arizona,AZ,9240353.5,64655.5,52082.0,82808.25494713755
Thawville,Illinois,IL,862068.0,7388.5,85138.5,95678.2472122481
Thayne,Wyoming,WY,7057525.0,2791.0,162569.0,93019.52228547186
The Villages,Florida,FL,81159020.0,3246650.0,101837.0,132985.462696221
The Woodlands,Texas,TX,111856589.0,1380351.0,229081.0,205822.323322638
Thedford,Nebraska,NE,622206.0,0.0,300000.0,155623.55107436
Theodosia,Missouri,MO,4284774.333333333,830495.3333333334,155718.0,67077.83849332925
Theresa,New York,NY,4183409.5,745438.0,74113.0,76088.06204878974
Thermal,California,CA,55488905.333333336,361069.0,100339.0,126341.59826585115
Thermopolis,Wyoming,WY,8693117.5,0.0,13912.5,49835.5847877258
Thibodaux,Louisiana,LA,28975987.333333332,0.0,124319.0,134259.3671033934
Thief River Falls,Minnesota,MN,14788372.0,506244.0,79060.0,96508.1291419873
Thomas,West Virginia,WV,11552389.0,118047.0,55801.0,60675.3993933064
Thomaston,Alabama,AL,5265004.4,91978.0,113601.6,58177.05082964527
Thomasville,Georgia,GA,29385605.333333332,128353.0,62649.666666666664,85814.7730483434
Thompson,North Dakota,ND,1184384.0,12135.0,116779.0,140285.830717426
Thompson Falls,Montana,MT,12327126.0,0.0,300000.0,82212.9030879734
Thompson's Station,Tennessee,TN,50514135.0,0.0,198715.0,190428.85091420898
Thompsonville,Illinois,IL,5259741.0,41481.0,57950.0,51190.651874281204
Thornburg,Iowa,IA,1123364.0,0.0,86651.0,83433.4529566867
Thorndale,Pennsylvania,PA,3635171.5,26903.5,72603.0,169319.382183132
Thorne Bay,Alaska,AK,68836253.0,7773608.0,94159.0,33800.8784488126
Thornfield,Missouri,MO,13717671.0,10802.0,7409.0,26257.3991994264
Thornton,California,CA,34741409.333333336,988771.0,81491.0,92136.17622209778
Thorntown,Indiana,IN,1563797.0,0.0,72781.0,84042.01580569071
Thornville,Ohio,OH,2859261.0,11591.0,93547.0,108605.019368034
Thorp,Washington,WA,3418023.5,0.0,182783.0,68730.69177118965
Thorsby,Alabama,AL,15096233.0,26449.0,87924.0,95408.3962471291
Thousand Palms,California,CA,61227319.0,0.0,83196.0,40883.1622664126
Three Forks,Montana,MT,3713716.0,148667.0,83047.0,101957.50786163301
Three Oaks,Michigan,MI,2557292.0,0.0,102222.0,148703.111190416
Three Rivers,Texas,TX,3789848.0,10000.0,96725.0,113239.78373545401
Three Springs,Pennsylvania,PA,652505.0,0.0,86697.0,77268.424484341
Throop,Pennsylvania,PA,12866846.0,0.0,88793.0,82005.53355078
Thunderbolt,Georgia,GA,3475646.0,586528.0,95029.0,128720.505862688
Ticonderoga,New York,NY,11065174.0,204255.0,90876.0,116781.730683455
Tierra Amarilla,New Mexico,NM,7635373.0,8744.0,195537.0,61781.801048658395
Tiffin,Iowa,IA,14082758.0,186752.0,82622.0,106513.32404682705
Tigard,Oregon,OR,1629223.0,0.0,142761.0,155592.29717915299
Tiger,Georgia,GA,2145335.0,1847.0,37741.0,45896.5548690508
Tijeras,New Mexico,NM,14490306.5,4454.0,215073.0,102325.94877811329
Tilden,Nebraska,NE,1406153.0,0.0,173699.5,169141.0181100855
Tilghman,Maryland,MD,6207778.0,361534.0,103597.0,115990.67158559199
Tillamook,Oregon,OR,4298046.0,0.0,151675.33333333334,82433.74834701167
Tiltonsville,Ohio,OH,1379199.0,43614.0,67766.0,70220.43663933554
Timber Lake,South Dakota,SD,4070862.0,0.0,164544.0,146698.3251199928
Timbo,Arkansas,AR,2790449.0,16842.0,255909.0,226107.734482659
Timnath,Colorado,CO,14016368.0,63577.0,300000.0,165221.953635356
Timonium,Maryland,MD,11736741.0,8122.0,170924.0,173522.30950019052
Tina,Missouri,MO,832480.0,0.0,68841.0,36144.710412780696
Tinley Park,Illinois,IL,41743331.0,30829.0,191718.0,185995.901204842
Tioga,North Dakota,ND,2287437.5,41638.5,102862.5,124694.53584781534
Tioga Center,New York,NY,1342746.0,0.0,90732.0,96942.9939095391
Tionesta,Pennsylvania,PA,1529853.0,8024.0,300000.0,56476.9854740222
Tipton,Iowa,IA,2600605.6,9270.0,114715.2,110044.136658037
Tiptonville,Tennessee,TN,5321418.0,0.0,69916.0,71039.290146606
Tishomingo,Mississippi,MS,6366457.5,137792.5,52013.0,56535.8632334712
Titusville,Pennsylvania,PA,5212703.5,0.0,69422.0,93139.378882383
Tivoli,Texas,TX,2894055.0,0.0,85570.0,94421.6551309001
Toa Alta,Puerto Rico,PR,1668318.6666666667,8623.0,20030.333333333332,30025.6130838135
Toa Baja,Puerto Rico,PR,1738120.75,1784.75,12212.25,18521.4514271365
Toccoa,Georgia,GA,24622731.0,180937.0,77827.0,130190.403304584
Tohatchi,New Mexico,NM,32796871.5,2.0,57038.5,61711.2678197777
Tok,Alaska,AK,345287377.0,0.0,94846.0,128454.743196817
Toledo,Illinois,IL,43495626.4,1778938.6,79103.8,77525.21290988207
Tolono,Illinois,IL,1523434.0,19985.0,83724.0,112864.671307183
Toluca,Illinois,IL,2274519.0,0.0,77736.0,82682.32763433811
Tom Bean,Texas,TX,4077598.0,0.0,82058.0,79278.0285048184
Tomahawk,Wisconsin,WI,20113508.0,4130722.0,71923.0,77239.6757515613
Tomales,California,CA,7727874.0,0.0,300000.0,225566.825649204
Tomball,Texas,TX,31401047.0,388988.0,157792.0,171227.325328325
Tombstone,Arizona,AZ,21003323.0,1595.0,75104.5,67960.42030926676
Tompkinsville,Kentucky,KY,8506596.0,436270.0,42020.0,95374.7793975726
Toms River,New Jersey,NJ,39254670.0,1599370.6666666667,87455.0,101102.28229518975
Tonalea,Utah,UT,86407057.0,0.0,68284.0,15829.173422038999
Tonawanda,New York,NY,9850439.0,745855.0,87809.0,97093.6815053036
Tonica,Illinois,IL,230054.0,0.0,250000.0,73852.5777417594
Tonkawa,Oklahoma,OK,13919558.0,67242.0,76960.0,90296.1080878509
Tonopah,Arizona,AZ,3537898.0,0.0,250000.0,108593.17486614801
Tonto Basin,Arizona,AZ,5741991.0,11583.0,275000.0,56243.5606610696
Tony,Wisconsin,WI,964015.0,0.0,300000.0,46647.6205130375
Tooele,Utah,UT,40633714.25,15727.25,148855.75,113292.57693788422
Toone,Tennessee,TN,1710850.0,0.0,65326.0,12673.4798337746
Topanga,California,CA,49543389.0,19537.0,239070.0,211692.91960308
Topeka,Kansas,KS,159180160.0,3400123.0,89288.0,119907.231067177
Topmost,Kentucky,KY,1154536.0,0.0,103658.0,65290.5844037093
Topock,Arizona,AZ,673345.0,0.0,5278.0,9547.98844190869
Toppenish,Washington,WA,5472873.0,0.0,65041.0,76690.73238202231
Topton,Pennsylvania,PA,2738407.0,10920.0,300000.0,45025.645230724
Tornado,West Virginia,WV,26402754.0,178721.0,300000.0,170081.457261641
Tornillo,Texas,TX,9047219.0,0.0,49269.0,41226.3400321077
Toronto,Ohio,OH,2795663.5,356998.0,70955.5,75208.436621021
Torrance,California,CA,5868540.0,33313.0,115286.0,145904.625230957
Torrington,Connecticut,CT,57465493.5,727383.0,88760.5,103614.9892573824
Touchet,Washington,WA,3146509.0,0.0,83950.0,18429.814935802
Towanda,Kansas,KS,2850129.0,42992.5,88049.0,115652.24416761145
Tower,Minnesota,MN,1761164.0,0.0,98751.0,82808.5645707742
Tower City,North Dakota,ND,3295507.5,0.0,47052.5,124942.086917482
Town And Country,Missouri,MO,278438.0,0.0,243289.0,221009.19381304848
Town Creek,Alabama,AL,5198439.5,13477.5,183809.0,62406.6889539558
Towner,North Dakota,ND,2104056.0,0.0,91715.0,154467.995055174
Townsend,Delaware,DE,5085303.166666667,18783.666666666668,161490.0,106459.5198448045
Townville,Pennsylvania,PA,1323411.0,0.0,69764.0,73431.2605209624
Towson,Maryland,MD,36651403.0,353241.0,175639.0,179922.14364903103
Tracy,California,CA,37766398.25,6427636.75,92909.75,112196.00757557989
Trafford,Pennsylvania,PA,3755264.0,0.0,107133.0,141845.114731972
Trappe,Pennsylvania,PA,4435658.0,34501.666666666664,194908.66666666666,186015.7004108293
Trapper Creek,Alaska,AK,828471043.0,20626905.0,70178.0,3277.2728775421
Travelers Rest,South Carolina,SC,12235932.0,108360.0,94281.0,76399.83043177059
Traver,California,CA,2184477.0,0.0,92708.0,130455.204283435
Traverse City,Michigan,MI,7862070.5,223444.75,124888.0,84786.63744086822
Trego,Montana,MT,2667332.0,0.0,300000.0,70406.7842805891
Tremont,Illinois,IL,2444133.0,0.0,104900.0,136296.064083907
Tremonton,Utah,UT,91360899.0,513270.0,300000.0,68531.9548623137
Trempealeau,Wisconsin,WI,4844141.0,587778.0,90805.0,112320.639869212
Trent,Texas,TX,1045598.0,0.0,96060.0,114766.951314876
Trenton,Florida,FL,10834399.555555556,291051.1111111111,74618.55555555556,98836.73986067814
Trevorton,Pennsylvania,PA,11060391.0,0.0,76514.0,106646.25748316
Treynor,Iowa,IA,1501129.0,0.0,125091.0,136548.48773246
Triadelphia,West Virginia,WV,1742558.0,4823.0,75962.0,144514.036468651
Trimble,Tennessee,TN,1687900.0,0.0,68054.0,97864.83526128971
Trimont,Minnesota,MN,1474404.5,0.0,80951.0,86338.66206462661
Trinidad,California,CA,19926422.5,528829.0,88394.5,126354.7033029125
Trinity,Alabama,AL,14730049.2,510625.8,89473.8,111277.9638777638
Tripp,South Dakota,SD,1758626.5,0.0,69199.5,106902.60326229304
Tropic,Utah,UT,6266128.666666667,250.33333333333334,156389.66666666666,60767.967828917805
Troup,Texas,TX,6217521.0,27149.0,300000.0,29724.9708365258
Trout Creek,Montana,MT,4774456.0,2039379.0,32993.0,51103.511022416795
Troutdale,Oregon,OR,11733747.5,111101.0,79372.0,92377.0297511524
Troy,Alabama,AL,25532853.0,293798.21428571426,101541.14285714286,94169.59930713497
Troy Mills,Iowa,IA,1960673.0,25984.0,90060.0,100487.664643717
Truckee,California,CA,4873070.833333333,4683.0,188222.83333333334,107087.71537262735
Trujillo Alto,Puerto Rico,PR,18780457.0,307808.0,75861.0,109314.866603813
Truro,Iowa,IA,2423969.0,0.0,300000.0,57942.5705394662
Trussville,Alabama,AL,86302316.0,985009.0,129922.0,68387.44955210309
Tryon,Nebraska,NE,3081601.0,0.0,250000.0,62675.3682033962
Tualatin,Oregon,OR,21170084.0,0.0,137710.0,156951.562398588
Tuba City,Arizona,AZ,26194425.0,21567.5,158471.0,52977.381413010604
Tubac,Arizona,AZ,34995018.333333336,4078.3333333333335,100004.0,99957.38175511402
Tuckerman,Arkansas,AR,7565972.0,16615.0,78809.0,134220.57776935401
Tucson,Arizona,AZ,104325219.625,145908.0,69598.5,101932.18633080948
Tucumcari,New Mexico,NM,21561773.0,4585713.0,7083.0,8260.77589636504
Tukwila,Washington,WA,23758726.0,1063075.0,89037.0,115987.59265152301
Tulare,California,CA,52770665.0,197822.0,92992.0,121361.728923753
Tularosa,New Mexico,NM,7265344.0,3188.0,61794.0,28147.9659927451
Tulelake,California,CA,6233913.0,14912.0,11553.0,23586.0423687056
Tulia,Texas,TX,9213799.0,28812.0,72106.0,88978.3163716017
Tullahoma,Tennessee,TN,30723790.5,83532.0,181626.5,100571.1566272784
Tully,New York,NY,1858262.0,0.0,92515.0,130939.535092451
Tulsa,Oklahoma,OK,344807281.6666667,7306790.333333333,75409.33333333333,94329.5944211727
Tunica,Mississippi,MS,1196671.0,0.0,300000.0,32994.4722024956
Tunkhannock,Pennsylvania,PA,2362207.0,132612.0,101882.0,119172.82692739199
Tunnel Hill,Georgia,GA,2758165.0,2320.5,193844.0,71202.09839617024
Tunnelton,West Virginia,WV,2325199.0,112110.5,62028.5,54934.65613641865
Tuntutuliak,Alaska,AK,151303955.0,472751.5,71052.0,90264.58167821704
Tuolomne,California,CA,2921424.5,10716.0,300000.0,39439.11061621745
Tuolumne,California,CA,6745701.5,40789.5,183546.0,61622.90080928175
Tupelo,Oklahoma,OK,855173.5,0.0,40663.5,74858.39897236865
Turbotville,Pennsylvania,PA,302973.0,0.0,300000.0,69224.7964962173
Turin,New York,NY,2590999.0,125315.0,92723.5,62896.716803942596
Turkey,Texas,TX,2118793.0,0.0,134118.0,100234.661629023
Turlock,California,CA,21976591.5,34764.0,202566.0,72069.13091603921
Turner,Oregon,OR,3701913.0,46746.0,95855.0,128597.908299478
Turnersville,New Jersey,NJ,3850629.0,19884.0,300000.0,158280.52709254698
Turpin,Oklahoma,OK,2588335.0,0.0,76105.0,134874.38532123802
Turtle Creek,Pennsylvania,PA,1541692.6666666667,0.0,51211.333333333336,66355.2503472408
Turtle Lake,North Dakota,ND,3965483.0,195100.5,68211.0,61747.8859303182
Tuscumbia,Alabama,AL,12550335.666666666,77134.66666666667,80137.0,82628.6700941269
Tuskahoma,Oklahoma,OK,5857840.0,65517.0,61456.0,118017.27326321801
Tustin,Michigan,MI,1002709.0,0.0,73434.0,63776.55575370941
Tuxedo Park,New York,NY,6881308.0,1464824.0,188949.0,184372.649972722
Twain Harte,California,CA,7195653.0,14595.0,290186.0,136333.12979647302
Twentynine Palms,California,CA,100638339.6,0.0,83709.0,113797.97265915095
Twin City,Georgia,GA,4444803.666666667,44342.0,63108.333333333336,40673.30369466503
Twin Falls,Idaho,ID,25103848.0,66971.0,71157.0,80672.8648933754
Twin Hills,Alaska,AK,58980933.0,686087.0,300000.0,63600.8784007041
Twin Lake,Michigan,MI,6143539.0,1436903.0,101575.0,58443.1467878043
Twin Lakes,Wisconsin,WI,21640364.0,4064458.0,127167.0,120620.606946728
Twinsburg,Ohio,OH,21357417.5,119223.5,119476.5,138027.79931869148
Two Harbors,Minnesota,MN,8459481.0,0.0,74916.0,97939.4661074325
Tyler,Texas,TX,6197687.0,68395.0,89974.0,137761.998224131
Tyonek,Alaska,AK,175760371.0,2874893.0,108916.0,134055.666374975
Tyrone,Georgia,GA,17664670.0,489460.0,232405.0,122104.7016620512
Tyronza,Arkansas,AR,8992991.5,23352.5,103406.0,134161.3399926735
Uhrichsville,Ohio,OH,7289203.0,8833.0,71436.0,78181.63752349651
Ukiah,California,CA,9334488.5,98627.0,171564.5,85420.1503615004
Ulen,Minnesota,MN,2490282.5,96733.5,95413.5,108893.34375853749
Ullin,Missouri,MO,3035015.0,146256.0,44997.0,45033.949644150096
Ulm,Montana,MT,52411082.0,1439605.0,114442.0,116300.766427182
Ulysses,Kansas,KS,9369233.0,101884.0,77258.0,113438.01708723945
Umatilla,Florida,FL,9273336.0,1768302.0,91070.0,110745.65556987801
Unalakleet,Alaska,AK,9411703.0,6659734.0,93476.0,135561.721908689
Unicoi,Tennessee,TN,42506242.0,0.0,88817.0,143104.327193835
Union,Iowa,IA,7521867.222222222,21933.222222222223,81800.44444444444,80266.30816234165
Union Beach,New Jersey,NJ,3695784.0,20477418.0,103762.0,123631.188700934
Union City,Indiana,IN,27220765.833333332,343606.1666666667,85838.33333333333,95715.13938181587
Union Gap,Washington,WA,307980.0,0.0,10042.0,22914.1143204296
Union Point,Georgia,GA,8813321.5,54228.0,55718.5,58969.63663378145
Union Springs,Alabama,AL,13973231.0,126139.0,66663.5,79620.2985118762
Union Star,Missouri,MO,678205.0,865.0,63574.0,60369.1677264693
Uniondale,New York,NY,14789229.0,0.0,149174.0,161954.926638537
Uniontown,Ohio,OH,4425043.375,9280.875,114533.0,103441.45357226857
Unionville,Michigan,MI,12912377.5,0.0,64346.0,58671.5405610582
Unity,Maine,ME,4746062.0,0.0,71514.0,82994.00185803941
Universal City,Texas,TX,13538055.0,27747.333333333332,99640.0,118026.5189043324
University City,Missouri,MO,1868595.0,0.0,64728.0,70471.3807236376
University Pla,Washington,WA,21820836.0,364024.0,122543.0,148652.073908868
Upland,California,CA,16112716.666666666,167583.33333333334,130449.66666666667,140726.69146905973
Upper Arlington,Ohio,OH,25312863.0,77163.0,225617.0,202981.61446872
Upper Marlboro,Maryland,MD,14727656.5,91427.5,197888.83333333334,172203.59905005616
Upper Montclair,New Jersey,NJ,6453624.0,1990.0,257240.0,230221.14347258199
Upper Nyack,New York,NY,1993447.0,2170006.0,193816.0,185062.566397572
Upper Saddle River,New Jersey,NJ,13604855.0,51705.0,229943.0,213107.613477198
Upper Sandusky,Ohio,OH,5103789.0,0.0,66582.0,59459.358526810094
