city,State_name,State_ab,ALand,AWater,Median,Stdev
Bedford,Iowa,IA,7896141.857,27793.28571,135860.7143,75817.23556
Bedford Hills,New York,NY,2592995,0,143007,147442.8972
Bedminster,New Jersey,NJ,14817741,109899,255463,227104.2826
Bee Branch,Arkansas,AR,4874714,0,108895,123245.7356
Beebe,Arkansas,AR,26172400,298498,104343,153086.5686
Beech Grove,Indiana,IN,11382105,0,74469,96410.54981
Beecher,Illinois,IL,7561451,0,94205,120841.2352
Beechmont,Kentucky,KY,2958385,42802.5,194076,71422.52937
Beggs,Oklahoma,OK,10914917,10085,60283,88558.54616
Bel Air,Maryland,MD,24216964.5,105984,129465.5,146643.4385
Bel Aire,Kansas,KS,16604169,109326,123253,137229.2524
Belcamp,Maryland,MD,6031967,29256,111257,140326.5268
Belchertown,Massachusetts,MA,13030679,5582,108051,145090.8954
Belcourt,North Dakota,ND,7652129.5,261158,55752,55929.39292
Belden,Mississippi,MS,4510019,0,84013,66778.55098
Belen,New Mexico,NM,10525064.8,3523.6,161460.4,60841.71793
Belfair,Washington,WA,4085177,210009,263943,111364.383
Belfast,Maine,ME,88164079,11204243,89066,120491.7623
Belfry,Kentucky,KY,3090064.5,69032,53553.5,45061.85225
Belgrade,Minnesota,MN,6234656.5,7442.5,195624,64776.96888
Belington,West Virginia,WV,3481540.5,88061,70229,74824.15993
Bell City,Louisiana,LA,4313113,60544.5,184218,81056.16162
Bella Vista,Arkansas,AR,87368373.5,2221697,94797,116673.0549
Bellaire,Michigan,MI,5810132.333,595637,130367.6667,134445.5768
Bellbrook,Ohio,OH,8094798,3421,125781,143690.4515
Belle,Missouri,MO,2351901.5,209845.5,97030.5,64785.78304
Belle Chasse,Louisiana,LA,64532981,8969299,113916,123065.499
Belle Isle,Florida,FL,6163447,7194419,179836,181327.4062
Belle Vernon,Pennsylvania,PA,1879605.8,70679.6,90465.2,92014.47411
Bellefontaine,Ohio,OH,14032597,0,76442,91306.41706
Bellefonte,Pennsylvania,PA,3024131.333,0,152449.6667,78557.16546
Belleville,Arkansas,AR,10739950.13,169003.25,81082.75,91512.88457
Bellevue,Iowa,IA,15422066.25,204679.0833,177063.75,130859.0934
Bellflower,California,CA,15845460,138188,96488,128013.7951
Bellingham,Washington,WA,26472431.25,4266704.25,107361.5,132069.9043
Bellmawr,New Jersey,NJ,7729299,315734,95598,95248.80261
Bellmore,New York,NY,8013801.5,1180931,219745,200983.0085
Bellows Falls,Vermont,VT,1229336,39341,300000,66201.39206
Bells,Tennessee,TN,6027804,16845,79843,50963.06261
Bellville,Texas,TX,6878924,49653,97357,128500.0713
Bellwood,Illinois,IL,4009135,0,156098.6667,104694.8338
Belmond,Iowa,IA,2505348,0,73896.5,81454.47578
Belmont,Massachusetts,MA,6977669,83472.25,97999.5,97912.7495
Beloit,Ohio,OH,23706024,431956,65624.5,77045.79432
Belton,Missouri,MO,36895049,179632,88522,106771.272
Belvedere,South Carolina,SC,8931369,15361,74511,111306.8952
Belvidere,New Jersey,NJ,2153499,49767.5,78778.5,86680.07072
Belview,Minnesota,MN,2204859.5,0,52696,54599.53261
Belzoni,Mississippi,MS,2638322,0,60769,97709.83188
Bement,Illinois,IL,2117319,0,49921.5,131520.6779
Bemidji,Minnesota,MN,4787664.5,81960.5,213235.5,127956.3433
Ben Lomond,California,CA,8738098,315,198819,186244.1588
Bena,Minnesota,MN,3578737.5,29461,168739,74222.14392
Benavides,Texas,TX,4664534,0,88322,144024.7068
Bend,Oregon,OR,27932940.75,208207.75,146885.25,133675.3403
Bendersville,Pennsylvania,PA,1041726.333,2649.333333,183333.3333,121899.5208
Benicia,California,CA,16947879.5,3614391,211885,125019.3405
Benjamin,Texas,TX,2722373,0,80086,118694.603
Benkelman,Nebraska,NE,455741,0,300000,13344.71269
Bennet,Nebraska,NE,1025249,0,87558,63290.88824
Bennett,Colorado,CO,6007076.75,14475.75,168159.75,94741.22371
Bennington,Kansas,KS,3239997.8,18577.8,177395.2,118049.5357
Benson,Arizona,AZ,24520146.4,51760.2,80980.8,81106.52213
Bentleyville,Pennsylvania,PA,9570697,0,75211,81614.94167
Benton,Arkansas,AR,25702228,308516.8333,77099.83333,82314.16538
Benton Harbor,Michigan,MI,11184085,628267,46544.5,59787.79558
Bentonia,Mississippi,MS,2031151,0,181789.5,36503.60046
Bentonville,Arkansas,AR,47288132,274169,144358,152646.2755
Benzonia,Michigan,MI,2017453,1932,69146.5,82084.71432
Berea,Kentucky,KY,42762249,185544,73699,86274.76292
Beresford,South Dakota,SD,4621442,0,89188,120444.0651
Bergen,New York,NY,1907748,0,92520,99319.22147
Bergholz,Ohio,OH,1261130,0,94985.5,100935.5456
Bergman,Arkansas,AR,2496407.5,1459.5,38048,36594.43322
Berkeley,Missouri,MO,7401361.5,4826.5,39467.5,59093.01864
Berkeley Lake,Georgia,GA,4532828,283096,220206,202424.5135
Berkeley Springs,West Virginia,WV,1544834.5,0,55552.5,56822.84873
Berlin,Maryland,MD,9359379.167,1439940.5,104756,112163.0006
Bermuda Dunes,California,CA,7631261,0,158898,165433.7813
Bernalillo,New Mexico,NM,44643783.5,212709,124689,148183.5836
Bernard,Iowa,IA,332670,0,143814.5,112777.7937
Berne,Indiana,IN,2813965,362312,85889,104810.8078
Bernice,Louisiana,LA,8354301,34512,34229,44758.60836
Bernville,Pennsylvania,PA,1366797.5,13284,92336.5,131860.5264
Berrien Springs,Michigan,MI,2429823,208528,82279,113483.502
Berry,Alabama,AL,27884733,15029,62350,74776.43158
Berryville,Virginia,VA,5868897,2855,150940,168279.5179
Bertha,Minnesota,MN,2819270,0,70901,68029.47086
Berthold,North Dakota,ND,1524855,0,100544,134522.2366
Berwick,Pennsylvania,PA,1528748.333,168904,227627.6667,66153.75484
Berwyn,Pennsylvania,PA,4825738,10456,193560,186443.3643
Bessemer,Alabama,AL,5684720.667,14748.66667,82005.66667,79299.91565
Bethalto,Illinois,IL,19479883,198171,99615,129475.3218
Bethany,Oklahoma,OK,6930750,0,192061.5,133631.8052
Bethel,Alaska,AK,19364924.57,2061949.571,117336.1429,104539.2984
Bethel Park,Pennsylvania,PA,30226924,0,121557,146731.7876
Bethesda,Maryland,MD,12547098.67,438790.3333,266042.6667,223374.3257
Bethlehem,Georgia,GA,16736757.25,233763.75,108803.75,115353.0441
Bethpage,Tennessee,TN,3440295,0,300000,112807.1748
Bethune,Colorado,CO,419628,0,64440,52425.51797
Betsy Layne,Kentucky,KY,4686528,69684,85397,67006.99196
Bettendorf,Iowa,IA,20019246.67,1298087,110707.6667,125699.0382
Bettsville,Ohio,OH,831839,0,187823.5,83225.87209
Beulah,North Dakota,ND,6454066,62626,115521,137090.3631
Beulaville,North Carolina,NC,13864493,1905,72308,61397.99015
Beverly,New Jersey,NJ,1583063,422329,93281,132930.9813
Beverly Hills,California,CA,14784023,5889,242184,212891.3347
Bevier,Missouri,MO,2674950,1128,57208,67255.72016
Bevinsville,Kentucky,KY,4566961,0,50717,15212.82358
Bicknell,Indiana,IN,5087557.4,0,110135.2,45559.10378
Biddeford,Maine,ME,77918025,75101170,90246,121677.3858
Biddle,Montana,MT,44336377,0,300000,71414.21912
Bieber,California,CA,8219127,114617.6667,283333.3333,64218.64215
Bienville,Louisiana,LA,17313369,26708,182693,90589.06785
Big Bay,Michigan,MI,9791231,5581278,49162,42997.96605
Big Bear Lake,California,CA,82757530,44975,84734,111655.3162
Big Bend,California,CA,11664708.5,165625,78713,95896.45136
Big Flats,New York,NY,42218042,200374,114980,139967.7322
Big Horn,Wyoming,WY,4677276,0,300000,194625.1486
Big Island,Virginia,VA,2130750,17556,76428,21409.89425
Big Lake,Minnesota,MN,17885087,2430873,108327,116796.2747
Big Pine,California,CA,7652701,4831,101811,102458.8751
Big Piney,Wyoming,WY,2420153.5,33237.5,102888,120343.2865
Big Sandy,Texas,TX,2394685,61660.5,103488.5,73326.52975
Big Sky,Montana,MT,310813910,611690,135208,150897.4595
Big Stone City,Minnesota,MN,1949871,0,72589,70393.39531
Big Timber,Montana,MT,2388139,81242,86418,109132.097
Bigfork,Minnesota,MN,20942948.83,2628143.167,101617.6667,121133.1142
Biggs,California,CA,1646292,0,80722,132128.6354
Biggsville,Illinois,IL,2095042,0,225031.6667,73879.61662
Biglerville,Pennsylvania,PA,1691155,0,88990,112039.9267
Billingsley,Alabama,AL,3383297,3909,66575,142306.2544
Biloxi,Mississippi,MS,111336172,64344914,87841,124552.1786
Binger,Oklahoma,OK,2257460,0,82860,116996.0742
Bingham Farms,Michigan,MI,5009081,0,220593.5,203082.3973
Binghamton,New York,NY,16748060.5,1023867.5,89924,124518.4479
Birch Tree,Missouri,MO,3575561,0,77048,32902.04239
Bird City,Kansas,KS,574338,0,49409,56455.54511
Birdsboro,Pennsylvania,PA,3462403,80193,90297,107692.9733
Birmingham,Alabama,AL,62505263.29,970819.2857,101124.2857,115424.3
Birnamwood,Wisconsin,WI,5569390.5,48298.5,35120.5,29284.16534
Birney,Montana,MT,39096623,0,62811,43540.05942
Bisbee,Arizona,AZ,13369236,2384,74870,89507.52357
Bishop,California,CA,13936767.43,75357.85714,163347.7143,113242.97
Bishopville,South Carolina,SC,6053592,83790,54237,43525.82327
Bismarck,Illinois,IL,2257545.5,0,79084.5,93055.2617
Bixby,Oklahoma,OK,64359049,2765447,139614,157882.3742
Black Canyon City,Arizona,AZ,62864353,0,66571,113752.642
Black Creek,North Carolina,NC,2046679.5,5083,62163.5,57262.84405
Black Earth,Wisconsin,WI,2191908,29039,88746,108883.1595
Black Mountain,North Carolina,NC,7071607,7754,97490,130918.1136
Black River,New York,NY,2729133,152753,77493.5,75286.70716
Black Rock,Arkansas,AR,643162,0,43926,47452.71498
Blackduck,Minnesota,MN,3074187,51120,36107.5,28577.30903
Blackey,Kentucky,KY,1132237,31643,34082,42682.26248
Blackfoot,Idaho,ID,5752090.5,0,300000,109926.6174
Blacksburg,Virginia,VA,27943517,44194,97817.5,148837.1351
Blacksville,West Virginia,WV,1172021,15730,185074,85682.90383
Blackville,South Carolina,SC,23134782,264184,51062,64499.87156
Blackwater,Missouri,MO,850631.5,0,54774.5,52141.21749
Blackwell,Oklahoma,OK,7984883.5,8921,188899,68620.06293
Blackwood,New Jersey,NJ,3158675,38979,103175,95386.95423
Bladen,Nebraska,NE,928686,0,78488,111014.3177
Bladenboro,North Carolina,NC,5737410,0,66293,35305.93033
Blades,Delaware,DE,1438883,0,69922,29354.00807
Blaine,Minnesota,MN,34629531.33,2769633.667,68888.66667,128527.28
Blair,Nebraska,NE,500493.5,0,95784.5,46711.05157
Blairs,Virginia,VA,8998726,122435,72045,119808.5082
Blairsburg,Iowa,IA,1671694,0,250000,28991.41965
Blairstown,New Jersey,NJ,611761,9037,275000,65446.51248
Blairsville,Georgia,GA,4395694.667,21106.33333,63249.66667,75577.23461
Blakesburg,Iowa,IA,695902,0,63459,56585.00396
Blanca,Colorado,CO,2798878.5,0,144318,149478.2244
Blanchard,Oklahoma,OK,20406993.75,73024.5,196076.75,95986.13716
Blanchardville,Wisconsin,WI,1240584,0,76445,68037.32998
Blanchester,Ohio,OH,3815433,84183.33333,126671,90880.17474
Blanco,Texas,TX,7599362,129900,154540,162241.4696
Blanding,Utah,UT,34169979,106385,89847,118231.327
Blandon,Pennsylvania,PA,11493803,18517,121845,132368.9313
Blauvelt,New York,NY,6058479.5,136301,199790,191322.0569
Blessing,Texas,TX,5264762,15573,27623,52533.86298
Blocksburg,California,CA,6288255,0,300000,18334.31223
Blodgett,Oregon,OR,1438197,0,300000,23883.98572
Bloomdale,Ohio,OH,1639806.5,0,59090,66051.56911
Bloomfield,Iowa,IA,10074732.22,45660.44444,124913.2222,87061.19259
Bloomfield Hills,Michigan,MI,12851786,198420,261611,233026.3251
Blooming Grove,Texas,TX,2221800,0,82542,103747.0992
Bloomingdale,Georgia,GA,17679564.67,1315124,91213.33333,106585.264
Bloomington,Indiana,IN,50564762.5,4842794.5,186295,102197.8618
Bloomsburg,Pennsylvania,PA,4286487.75,506540,143413.75,122347.7666
Bloomsbury,New Jersey,NJ,2408641,98814,177020,175948.8568
Bloomsdale,Missouri,MO,2720397,0,300000,12124.14486
Blossom,Texas,TX,6615080,109283,80895,74970.34181
Blountsville,Alabama,AL,14039365,179778,80192,134268.913
Blountville,Tennessee,TN,12804254,0,84789,96957.90926
Blowing Rock,North Carolina,NC,7768582,117566,133234,155202.5179
Blue Earth,Minnesota,MN,1116676,0,60566,97583.8391
Blue Eye,Arkansas,AR,2485385.25,1003,66836.75,104249.9569
Blue Grass,Iowa,IA,7564286,0,104633,122369.1615
Blue Hill,Nebraska,NE,1892800,0,75659,80628.1416
Blue Island,Illinois,IL,10544151,223343,83818,119512.6658
Blue Lake,California,CA,1535453,75885,101426,143465.5706
Blue Point,New York,NY,4666261,14894,171189,176335.0049
Blue Rapids,Kansas,KS,5140558,51544,66752,75880.51724
Blue Ridge,Texas,TX,13044650,10515.5,108723,116831.8548
Blue Springs,Missouri,MO,1791835,168360.5,87285.5,103265.917
Bluefield,West Virginia,WV,22764472,825,73310,93307.17011
Bluejacket,Oklahoma,OK,1021117,0,52896,57253.18298
Bluewater,New Mexico,NM,26057609,50540,300000,68431.1699
Bluff,Utah,UT,54411426.5,654804.5,192634,64124.89892
Bluffs,Illinois,IL,1939574,0,65775.5,66120.59285
Bluffton,Indiana,IN,47673392.67,1978936.667,238546,86847.24386
Blunt,South Dakota,SD,1262140,0,77686,89842.40343
Blythe,California,CA,26279177.67,702749,86936.33333,82563.41793
Blythewood,South Carolina,SC,27554063,216453,164881,176468.9624
Boaz,Alabama,AL,41623091.67,76849.66667,79027,97392.46941
Bobtown,Pennsylvania,PA,4264963,9392,185324.5,68788.04959
Boca Raton,Florida,FL,38500610,2553132,145236.5,147932.6576
Bode,Iowa,IA,1641463,0,69568.5,80708.09536
Bodega Bay,California,CA,8413590.667,3607812.667,300000,81881.7904
Boerne,Texas,TX,28331530,785545,129007,150266.559
Bogalusa,Louisiana,LA,24614321,129231,49903,73341.48466
Bogart,Georgia,GA,6127703,34729,103784,138073.8681
Bogata,Texas,TX,1982696,3616,66873,34884.66084
Boiceville,New York,NY,10077642,0,78829,125361.3116
Bois D'arc,Missouri,MO,545048,991,16286,29237.53327
Boise,Idaho,ID,44294322.5,286219.5,117115,137484.015
Bokchito,Oklahoma,OK,1011746,0,69026,66238.35159
Bokeelia,Florida,FL,516958,1264775,81483,164279.2423
Boligee,Alabama,AL,4452046,0,15181,39605.22002
Bolinas,California,CA,46759187.33,159728126.3,244075,189296.6482
Boling,Texas,TX,8499490.5,97992.5,186606,29130.81518
Bolingbrook,Illinois,IL,62398764,536671,300000,166732.7891
Bolivar,New York,NY,12156071.5,7584,82236.5,125495.9702
Bolivia,North Carolina,NC,1647887,0,64666,79654.13338
Bolton,Mississippi,MS,3934807,0,56557,61623.50063
Bonanza,Oregon,OR,2123103,0,57283,24455.80437
Bondurant,Iowa,IA,22138396,56530,104115,102801.398
Bonesteel,Nebraska,NE,548077.6667,0,144236.3333,40462.95013
Bonfield,Illinois,IL,1273608,0,115545,124561.1959
Bonifay,Florida,FL,9199798,258865.5,55828.5,69741.45781
Bonne Terre,Missouri,MO,10536656,89648,64347,110325.9397
Bonner,Montana,MT,2638317.5,35,167095,64803.60479
Bonners Ferry,Idaho,ID,5058734,200724,82559,100202.2711
Bonney Lake,Washington,WA,20569434,174970,131305,151215.2394
Bonparte,Iowa,IA,1934953.5,0,59690,55192.74668
Booker,Texas,TX,2711059,0,300000,13032.66727
Boon,Michigan,MI,4548763,0,300000,46207.12846
Boones Mill,Virginia,VA,1896089,2113,70252,62200.54676
Booneville,Kentucky,KY,3070356,35874.5,104936.5,92424.10024
Boonsboro,Maryland,MD,1701910.833,0,158700.1667,136392.8175
Boonton,New Jersey,NJ,6043152,417502,157994,167657.2864
Boonville,California,CA,7017615,9122.6,76520.8,94442.3597
Boothbay Harbor,Maine,ME,2194159,0,87464,123809.6261
Boothville,Louisiana,LA,6387601,3644705.5,164665,129628.7323
Boothwyn,Pennsylvania,PA,3054022,665560.5,80912,91558.00811
Boron,California,CA,34377180.5,26909,67648.5,78276.03499
Borrego Springs,California,CA,111554058,874219,63758,53232.23491
Boscobel,Wisconsin,WI,7762030,119613,83825,122538.0936
Bossier City,Louisiana,LA,111133147,2556414,101892,136081.1726
Boswell,Pennsylvania,PA,3447348.5,87297.5,72879,101144.5364
Bosworth,Missouri,MO,1433987,0,80007,135099.6801
Bothell,Washington,WA,23462443,0,155551,165536.9148
Botkins,Ohio,OH,2664353,9902,300000,106811.2615
Bottineau,North Dakota,ND,1017743.5,0,187074.5,34307.43123
Boulder,Colorado,CO,18314782.2,73966,189788.8,97665.22192
Boulder City,Nevada,NV,539404133,83408,115101,138742.6612
Boulder Creek,California,CA,19455045,0,140173,158151.6555
Bound Brook,New Jersey,NJ,4302826,87200,116028,144919.2308
Bourbon,Indiana,IN,2049433.25,2743.75,121480.25,60152.77504
Bourbonnais,Illinois,IL,24523189,0,105411,134718.2171
Bourne,Massachusetts,MA,5811146,2473068,129244.5,136323.482
Bouse,Arizona,AZ,68546247,0,300000,35789.92881
Boutte,Louisiana,LA,35721411,128224,102198,131159.412
Bowbells,North Dakota,ND,2062552,18458,193054,186766.0924
Bowdle,South Dakota,SD,1652545,0,91380,116444.8002
Bowdon,Georgia,GA,8804487,0,60371,84536.69996
Bowie,Arizona,AZ,19209073.5,76535.75,129037.25,125878.7058
Bowlegs,Oklahoma,OK,9558376,0,75600,84637.11805
Bowler,Wisconsin,WI,1684123.5,56519.5,186995,52904.81825
Bowling Green,Kentucky,KY,22359737.4,176892.8,120878.6,89438.35589
Bowman,North Dakota,ND,4284043,0,109368,145476.7993
Box Elder,Montana,MT,17469014.6,58874,92393.6,112307.0321
Boxford,Massachusetts,MA,13894166,282599,300000,201407.1888
Boxholm,Iowa,IA,1460896,2306,82705,94560.88655
Boyce,Virginia,VA,928746,0,131422,107139.5541
Boyceville,Wisconsin,WI,2042108,69425,73913,103488.9516
Boyd,Texas,TX,10611834,0,93713,101554.2603
Boyden,Iowa,IA,1372158.5,0,190311,130013.0501
Boyertown,Pennsylvania,PA,2409389,4808.666667,89372.33333,84989.88305
Boyle,Mississippi,MS,3638335,186320,70468,70282.32679
Boyne City,Michigan,MI,7044858,72533,94346,84830.27132
Boyne Falls,Michigan,MI,1432176,14698,63573,24038.89066
Boynton Beach,Florida,FL,15429811,1084478.333,209952,189643.214
Bozeman,Montana,MT,27615169,191262,143771,160286.8621
Braceville,Illinois,IL,5044030,84257.5,195408,90189.57554
Brackettville,Texas,TX,5209665.667,309601,146472.6667,62573.4355
Braddock,Pennsylvania,PA,1458666,214450,27187,35251.36667
Bradenton,Florida,FL,5832658,10304201.33,117275.3333,129731.886
Bradford,Arkansas,AR,2180935.667,16777,75316,73447.95128
Bradford Woods,Pennsylvania,PA,2304511,0,245381,212458.1265
Bradshaw,West Virginia,WV,2004122,67351,100606,86135.43062
Braggs,Oklahoma,OK,859748,0,66455,67604.9658
Braham,Minnesota,MN,2784462.5,10005.5,125000,45335.22031
Brainard,Nebraska,NE,856020,2074,84558,108197.9639
Branch,Arkansas,AR,10569927,32093,156528.6667,118585.2829
Branchville,New Jersey,NJ,1533761,17853,94875,95478.43063
Brandenburg,Indiana,IN,7136863.333,512451,157258.6667,105148.4242
Brandon,Florida,FL,20609594.5,917076.6667,125907.3333,102789.8843
Branson,Missouri,MO,53547675,447610,77479,108744.908
Braselton,Georgia,GA,32666762,255900,144822.5,170206.9881
Brashear,Missouri,MO,884603,1313,51191,86097.27695
Brattleboro,Vermont,VT,4234661,15036,84078,157883.788
Brawley,California,CA,19895044,0,91640,122631.282
Brazil,Indiana,IN,1833911.667,19267,71628.33333,70223.65838
Breckenridge,Colorado,CO,21389354.6,52231.4,150605.8,124066.1609
Breese,Illinois,IL,6911964,65769,100520,123389.6821
Breinigsville,Pennsylvania,PA,8332450,11635,300000,155512.4925
Bremen,Georgia,GA,10393052.75,163014.75,105349,115075.7773
Bremerton,Washington,WA,27058105,3948554.333,87602.66667,101740.7466
Bremond,Texas,TX,2294432,0,80515,95038.50494
Brenton,West Virginia,WV,1628843,34801,12593,10126.36604
Brentwood,California,CA,50093346,44938,192018.6667,187580.7761
Brethren,Michigan,MI,2855675,0,45920,39126.99944
Brewer,Maine,ME,39455700,1168416,98907,132179.7977
Brewerton,New York,NY,8211465,436561,111206,142317.0728
Brewster,Kansas,KS,4010752,53374,151427,128518.0964
Brewton,Alabama,AL,15962603,308410,69024.5,95188.10481
Brick,New Jersey,NJ,4015804,25347,71704,102866.3376
Bridge City,Louisiana,LA,10826865,2758097,71911,88362.4964
Bridgeport,California,CA,15199077,2206413,118100,116319.835
Bridgeton,New Jersey,NJ,9623784,345853.5,87972.5,112556.5478
Bridgeville,California,CA,38475133,1449986.667,65533.66667,89357.03888
Bridgewater,New Jersey,NJ,10103761.14,174046,146630,133994.754
Brielle,New Jersey,NJ,4540917,1594903,233192,209212.7023
Brighton,Alabama,AL,15028202.4,267965,84035.4,92347.77129
Brilliant,Ohio,OH,2736808.5,17567.5,84546.5,111886.149
Brillion,Wisconsin,WI,6671191,6030,88280,54637.70995
Brinkley,Arkansas,AR,14210712,1182507,67225,112841.7349
Brinnon,Washington,WA,24834433,632287,80404,114097.4753
Bristol,Florida,FL,33629494.83,369570,127455.1667,114900.5027
Bristow,Oklahoma,OK,9183464,154874,77829,93623.3863
Britt,Iowa,IA,2028181,0,193881,76638.86292
Britton,South Dakota,SD,1022691.333,6031.666667,82695.66667,139537.0933
