State_Name,State_ab,City,ALand,AWater,Median,Stdev
Michigan,MI,Cadillac,4968142,0,43125,33679
Michigan,MI,Lincoln,911310597,9426662,35559,36479
Michigan,MI,Eben Junction,831421078,24209740,47016,42042
Michigan,MI,Dorr,93622241,65204,80439,47199
Michigan,MI,Hopkins,184978768,1541370,51430,44705
Michigan,MI,Douglas,68113052,3526945,72311,62421
Michigan,MI,Bloomingdale,181288003,5236565,51629,57056
Michigan,MI,Allegan,11229027,1554094,42435,33170
Michigan,MI,Otsego,29305487,573290,33869,28942
Michigan,MI,Holland,5228796,0,50269,48351
Michigan,MI,Grayling,525040614,4508937,42079,36397
Michigan,MI,Herron,756330180,28712912,41175,31276
Michigan,MI,Alpena,195632764,71013404,46939,62461
Michigan,MI,Alpena,21763146,1218290,36297,44619
Michigan,MI,Alpena,67814962,31431025,43639,46989
Michigan,MI,Central Lake,112144101,24454961,60242,56575
Michigan,MI,Elk Rapids,37582096,35142721,48910,54131
Michigan,MI,Sterling,280302829,2336912,42125,36822
Michigan,MI,Standish,126793403,5715608,18716,41717
Michigan,MI,Lanse,1243154417,64280124,39341,64189
Michigan,MI,Hastings,183601684,2295046,74374,41742
Michigan,MI,Gladstone,7231484,5401172,43268,46104
Michigan,MI,Delton,84944802,9551716,300000,44040
Michigan,MI,Battle Creek,182238830,6065680,48898,38971
Michigan,MI,Hastings,79063960,1281541,47770,36715
Michigan,MI,Bay City,869109,0,32954,35351
Michigan,MI,Bay City,1357359,164112,23877,24133
Michigan,MI,Bay City,4336747,493583,31022,28297
Michigan,MI,Essexville,39202277,12063,81090,42941
Michigan,MI,Bay City,133881530,504486,50343,44187
Michigan,MI,Auburn,90765934,312201,56146,35318
Michigan,MI,Holland,5228796,0,39306,49234
Michigan,MI,Bay City,8316066,0,29009,29900
Michigan,MI,Norway,57453383,1875894,48017,43178
Michigan,MI,Linwood,175463075,9305201,73030,72701
Michigan,MI,Pinconning,185062764,152037,48884,57946
Michigan,MI,Interlochen,315384532,6107364,57952,38212
Michigan,MI,Benzonia,203657997,24700707,39061,40190
Michigan,MI,Benton Harbor,1574742,0,14828,14151
Michigan,MI,St. Joseph,1913652,199722,60372,50344
Michigan,MI,Stevensville,14893572,5954509,53863,46027
Michigan,MI,Benton Harbor,4954948,101660,36354,32870
Michigan,MI,Benton Harbor,5937331,4775,20041,20431
Michigan,MI,Coloma,48835153,2881273,54437,49822
Michigan,MI,Lansing,12509543,698660,37095,43569
Michigan,MI,Watervliet,37968512,2720235,41020,43973
Michigan,MI,Bridgman,46013584,166019,71984,42075
Michigan,MI,New Buffalo,58299369,5446679,56847,69199
Michigan,MI,Three Oaks,91781862,402735,40921,46456
Michigan,MI,Buchanan,12091886,356123,35318,32682
Michigan,MI,Niles,5556245,215901,42969,49394
Michigan,MI,Niles,9883351,132052,40656,29666
Michigan,MI,Berrien Springs,5776435,409167,56489,36526
Michigan,MI,Coldwater,235028485,3747429,60567,54426
Michigan,MI,Quincy,190395570,253198,38336,38934
Michigan,MI,Sunfield,186985462,1695618,50866,42713
Michigan,MI,Coldwater,183264872,5470222,58496,55525
Michigan,MI,Coldwater,85088983,2781472,52462,52832
Michigan,MI,Battle Creek,1699304,74769,32734,53037
Michigan,MI,Battle Creek,4561465,0,24577,20845
Michigan,MI,Battle Creek,5576609,163363,25306,35253
Michigan,MI,Battle Creek,8818061,0,48287,30639
Michigan,MI,Battle Creek,5130619,0,39490,36150
Michigan,MI,Battle Creek,33204648,700293,69224,57818
Michigan,MI,Battle Creek,31205865,862560,43142,36461
Michigan,MI,Battle Creek,186477659,2136707,300000,42494
Michigan,MI,Eaton Rapids,6861034,215756,34658,32786
Michigan,MI,Tekonsha,175780266,3891729,40680,43201
Michigan,MI,Albion,13718532,557135,57445,40673
Michigan,MI,Olivet,269705283,7162013,49840,52760
Michigan,MI,Marshall,35295071,1979596,35616,30941
Michigan,MI,Bristol,133440692,8109022,49759,63526
Michigan,MI,Cassopolis,175957223,7889214,58214,59861
Michigan,MI,Edwardsburg,104454690,2555586,55822,70370
Michigan,MI,Dowagiac,90993105,1497490,39660,33447
Michigan,MI,Cassopolis,155537530,1353210,42463,45468
Michigan,MI,Beaver Island,188271389,819068375,45780,44611
Michigan,MI,Petoskey,11376597,13459899,33480,55691
Michigan,MI,Boyne City,127836796,2669120,56866,43567
Michigan,MI,Cheboygan,302526786,38945402,45258,45501
Michigan,MI,Cheboygan,278867700,66414695,36543,37732
Michigan,MI,Onaway,351842379,4093569,43006,41400
Michigan,MI,Sault Sainte Marie,10770010,2849386,33592,44259
Michigan,MI,Sault Sainte Marie,17654286,8088452,29890,25850
Michigan,MI,Rudyard,1104536638,6760333,51361,41545
Michigan,MI,Paradise,0,1280494257,0,0
Michigan,MI,Farwell,38419628,3824301,38694,43269
Michigan,MI,Clare,336988000,2533905,46467,36662
Michigan,MI,Flint,2225132,0,30987,34400
Michigan,MI,Bath,37798649,315990,35944,28414
Michigan,MI,Lansing,4194440,31787,28914,39760
Michigan,MI,Fowler,188858991,338082,73620,48174
Michigan,MI,St Johns,7859373,0,39899,49585
Michigan,MI,Elsie,92820173,405589,48641,36317
Michigan,MI,East Lansing,1392458,0,19250,28700
Michigan,MI,Grayling,211714284,1530537,25110,25050
Michigan,MI,Rock,732453286,1392807,41401,42060
Michigan,MI,Gladstone,7231484,5401172,53900,43966
Michigan,MI,Escanaba,1063777,0,20111,22956
Michigan,MI,Flint,3071669,776731,19885,26205
Michigan,MI,Norway,727814004,17302485,62951,49583
Michigan,MI,Kingsford,14752751,1397963,42312,34664
Michigan,MI,Lansing,4495008,22944,48397,63700
Michigan,MI,Grand Ledge,40462847,385769,300000,46647
Michigan,MI,Grand Ledge,7959157,220604,52569,55267
Michigan,MI,Grand Ledge,163934078,140498,71222,50032
Michigan,MI,Bellevue,189004721,1009047,43473,38369
Michigan,MI,Charlotte,46628275,276266,66380,47601
Michigan,MI,Eaton Rapids,74814954,503826,300000,37101
Michigan,MI,Dimondale,37993786,953760,300000,32829
Michigan,MI,Flint,3900969,0,31360,36156
Michigan,MI,Pellston,333517838,3398610,51153,35258
Michigan,MI,Petoskey,159906196,14037657,46544,51457
Michigan,MI,Petoskey,11376597,13459899,49038,36642
Michigan,MI,Flint,1170677,0,22419,13601
Michigan,MI,Flint,1226163,0,26599,15618
Michigan,MI,Flint,2225132,0,38138,32996
Michigan,MI,Flint,1539386,0,12319,13363
Michigan,MI,Flint,1161920,0,24527,29170
Michigan,MI,Flint,2812429,54466,18990,32490
Michigan,MI,Flint,1845724,60057,17672,24845
Michigan,MI,Clio,12694219,21721,45089,36541
Michigan,MI,Flint,1758749,0,33726,39537
Michigan,MI,Flint,2467828,65525,300000,7140
Michigan,MI,Flint,2059986,64847,26342,38698
Michigan,MI,Flint,1921111,0,35559,42774
Michigan,MI,Flint,2628755,72776,18652,25285
Michigan,MI,Clio,14907713,0,56227,40876
Michigan,MI,Flint,4949783,0,300000,10985
Michigan,MI,Flushing,14903578,145700,38726,42489
Michigan,MI,Flushing,6053674,260225,29461,31628
Michigan,MI,Flushing,54925549,415984,59560,36135
Michigan,MI,Flushing,14903578,145700,40074,41151
Michigan,MI,Flint,3728578,38385,24811,22988
Michigan,MI,Flint,3388630,37581,43112,32482
Michigan,MI,Grand Blanc,21839112,335029,300000,54931
Michigan,MI,Grand Blanc,7064054,3611,31717,33590
Michigan,MI,Grand Blanc,6691040,12166,41683,42773
Michigan,MI,Burton,3784197,3208,39739,36707
Michigan,MI,Burton,10220873,37566,59350,39680
Michigan,MI,Davison,41027619,479170,300000,49277
Michigan,MI,Davison,16710700,266738,44881,42417
Michigan,MI,Alpena,21763146,1218290,41767,44459
Michigan,MI,Davison,30879353,242091,300000,47601
Michigan,MI,Flint,10392577,22592,47758,41851
Michigan,MI,Flint,7794326,6307,50276,35776
Michigan,MI,Flint,4964591,21271,26202,22006
Michigan,MI,Otisville,47954477,1003910,33737,34902
Michigan,MI,Montrose,2529558,0,42339,32039
Michigan,MI,Swartz Creek,55934324,117707,57533,44924
Michigan,MI,Flint,32890633,34732,300000,33903
Michigan,MI,Linden,24184529,3166395,61951,55758
Michigan,MI,Linden,6105893,172331,58598,47222
Michigan,MI,Fenton,17757245,4382821,84498,73859
Michigan,MI,Flint,3458995,24492,23553,26785
Michigan,MI,Grand Blanc,6691040,12166,43525,46939
Michigan,MI,Sterling,350260702,6033933,33476,41459
Michigan,MI,Gladwin,80136894,642429,40366,33091
Michigan,MI,Watersmeet,1182740422,68553126,33386,31112
Michigan,MI,Wakefield,495265042,7852565,45607,32500
Michigan,MI,Bessemer,738926358,53604069,37334,43961
Michigan,MI,Traverse City,200290416,6121758,68227,52544
Michigan,MI,Traverse City,53357772,8328462,300000,45223
Michigan,MI,Traverse City,44854747,2875953,68678,54876
Michigan,MI,Traverse City,6311636,4471122,67760,65816
Michigan,MI,Traverse City,16091191,284832,36841,27850
Michigan,MI,Burton,5716673,2147,27836,45186
Michigan,MI,Elk Rapids,0,208572916,0,0
Michigan,MI,Saint Louis,17634793,662318,39740,36559
Michigan,MI,Alma,10047180,471573,26695,28634
Michigan,MI,Ashley,359674370,1345859,39123,39430
Michigan,MI,Addison,83407239,5526098,41875,30113
Michigan,MI,Jonesville,80892539,658258,39165,42246
Michigan,MI,Hillsdale,8503412,411762,24139,43307
Michigan,MI,Pittsford,180215195,1872387,46274,44163
Michigan,MI,Lake Linden,365298284,39635400,49738,32800
Michigan,MI,Lake Linden,65338323,5017919,50071,42485
Michigan,MI,Davison,30879353,242091,68298,49142
Michigan,MI,Painesdale,916629760,40624308,61619,50212
Michigan,MI,Baraga,1049287704,29087104,45513,44125
Michigan,MI,Kinde,261901020,6387860,40215,46057
Michigan,MI,Pigeon,199195259,115615633,34701,37357
Michigan,MI,Ubly,371059729,531919,54623,45305
Michigan,MI,Harbor Beach,212642995,28241279,35685,37872
Michigan,MI,Mason,786863,12587,27461,39891
Michigan,MI,Lansing,1307301,1664,25671,18813
Michigan,MI,Lansing,992671,0,27936,34012
Michigan,MI,Lansing,2140159,0,37642,17897
Michigan,MI,Mount Morris,3442033,9705,43993,33402
Michigan,MI,Lansing,3193206,55795,40692,33355
Michigan,MI,Lansing,2143173,0,18930,43853
Michigan,MI,Lansing,1583331,0,300000,21765
Michigan,MI,Lansing,3920576,0,53435,43353
Michigan,MI,East Lansing,2851242,0,23321,81346
Michigan,MI,East Lansing,2545534,0,300000,63501
Michigan,MI,East Lansing,922123,18822,4790,2451
Michigan,MI,East Lansing,7428805,124481,78576,52020
Michigan,MI,Okemos,10467931,23377,66563,52938
Michigan,MI,Okemos,10185050,31157,300000,54744
Michigan,MI,Swartz Creek,55934324,117707,51853,49860
Michigan,MI,Lansing,2708781,3400,31872,23126
Michigan,MI,Lansing,3965663,0,13573,27225
Michigan,MI,Holt,2685846,0,38764,31496
Michigan,MI,Mason,91564272,366431,300000,66768
Michigan,MI,Mason,181204414,790285,49745,47772
Michigan,MI,Leslie,93712845,413177,58251,50726
Michigan,MI,Mason,20090770,85207,68980,49647
Michigan,MI,Mason,3136565,160204,18063,36314
Michigan,MI,Lansing,2285890,92208,33247,23658
Michigan,MI,Dansville,18879243,107674,0,0
Michigan,MI,Linden,22530198,138060,72634,45042
Michigan,MI,Belding,7235827,289642,27812,43912
Michigan,MI,Lake Odessa,185234432,1494938,57571,37664
Michigan,MI,Portland,96356907,2635869,72945,46979
Michigan,MI,Ionia,286183916,1528957,64252,33338
Michigan,MI,Tawas City,360273741,12393006,41670,59331
Michigan,MI,Tawas City,19739343,11745272,28216,46839
Michigan,MI,Hale,58482808,5192738,31532,36302
Michigan,MI,Iron River,112514950,6088385,24881,22913
Michigan,MI,Winn,279045421,723778,43686,36032
Michigan,MI,Mount Pleasant,2365676,2476,26388,36505
Michigan,MI,Flint,1419476,34574,11990,31365
Michigan,MI,Mount Pleasant,185515753,1767788,51865,41955
Michigan,MI,Mount Pleasant,9857246,148671,29948,43017
Michigan,MI,Jackson,2266233,36375,31743,20300
Michigan,MI,Jackson,911647,2556,9102,24048
Michigan,MI,Jackson,945236,0,15068,28763
Michigan,MI,Jackson,5373599,70854,38334,26807
Michigan,MI,Jackson,37495368,1483880,89277,69086
Michigan,MI,Jackson,13682244,3959,18783,24514
Michigan,MI,Jackson,9357423,92321,300000,53234
Michigan,MI,Jackson,66091972,3713730,300000,41901
Michigan,MI,Beaverton,117067005,2213348,36773,42273
Michigan,MI,Napoleon,75053198,6399445,106746,72616
Michigan,MI,Clarklake,35139499,4466579,53069,64403
Michigan,MI,Parma,187278909,733635,92586,59535
Michigan,MI,Jackson,104202892,1301403,41776,39852
Michigan,MI,Brooklyn,63907552,6298265,48652,57249
Michigan,MI,Kalamazoo,1685637,56787,26735,23717
Michigan,MI,Kalamazoo,2264226,0,27107,38097
Michigan,MI,Kalamazoo,2400738,0,13917,23175
Michigan,MI,Kalamazoo,2897644,10878,71692,64856
Michigan,MI,Kalamazoo,3921899,0,27883,37681
Michigan,MI,Traverse City,67860576,1421318,71606,45163
Michigan,MI,Kalamazoo,4023283,0,62257,53388
Michigan,MI,Kalamazoo,1109124,31232,52443,38100
Michigan,MI,Kalamazoo,2578366,12151,37818,31445
Michigan,MI,Portage,14417309,349481,14375,59159
Michigan,MI,Portage,3263568,0,300000,37771
Michigan,MI,Portage,3043410,0,87201,71169
Michigan,MI,Kalamazoo,9058406,907993,42739,33702
Michigan,MI,Hickory Corners,86392049,6808805,41709,37416
Michigan,MI,Kalamazoo,40808659,429763,300000,42404
Michigan,MI,Elk Rapids,37582096,35142721,54376,64236
Michigan,MI,Kalamazoo,65347286,179513,60663,50274
Michigan,MI,Traverse City,6311636,4471122,59414,61718
Michigan,MI,Portage,29171358,640763,300000,64262
Michigan,MI,Portage,9228979,20389,41028,38565
Michigan,MI,Kalamazoo,4412411,1757,53646,23100
Michigan,MI,Galesburg,90960172,2045175,48119,44391
Michigan,MI,Kalkaska,227467654,7602624,48342,47542
Michigan,MI,Mancelona,184331630,8587605,41580,27644
Michigan,MI,Grand Rapids,1681479,207,49858,36026
Michigan,MI,Grand Rapids,1991361,14354,50310,23842
Michigan,MI,Grand Rapids,2416077,0,34133,36453
Michigan,MI,Grand Rapids,1761969,0,300000,23440
Michigan,MI,Saint Louis,569991,0,300000,1826
Michigan,MI,Grand Rapids,1590336,0,21330,29690
Michigan,MI,Grand Rapids,5988312,4497,71721,49851
Michigan,MI,Grand Rapids,1241229,0,16783,37789
Michigan,MI,Grand Rapids,1037687,1439,64049,53107
Michigan,MI,Grand Rapids,4506607,298788,45066,30969
Michigan,MI,Grand Rapids,1224529,0,22468,18327
Michigan,MI,Grand Rapids,2264445,0,59312,50063
Michigan,MI,Grand Rapids,1229753,0,27493,20197
Michigan,MI,Grand Rapids,3062090,0,59602,39726
Michigan,MI,Grand Rapids,5142003,0,300000,47985
Michigan,MI,Reading,190456915,3322108,41579,38445
Michigan,MI,Greenville,33456041,5966798,52923,54004
Michigan,MI,Sparta,84951045,112044,38970,44374
Michigan,MI,Rockford,7707420,172635,69092,58393
Michigan,MI,Belding,89349859,7556377,300000,40424
Michigan,MI,Rockford,13996306,507703,62759,49518
Michigan,MI,Grand Rapids,5609228,401775,73855,48562
Michigan,MI,Grand Rapids,25691381,46800,61891,58001
Michigan,MI,Grand Rapids,14785773,367514,33593,31632
Michigan,MI,Grand Rapids,23871666,966172,70810,63664
Michigan,MI,Grand Rapids,8399529,76883,70111,57799
Michigan,MI,Calumet,20498112,69487,36280,37925
Michigan,MI,Lowell,90409812,2378363,67356,65183
Michigan,MI,Grand Rapids,29478545,827198,300000,62471
Michigan,MI,Grand Rapids,2118787,2774,151894,76201
Michigan,MI,Grand Rapids,3621146,86144,300000,40191
Michigan,MI,Grand Rapids,4532555,14208,90705,61602
Michigan,MI,Grand Rapids,2866257,0,39251,23522
Michigan,MI,Grandville,5295398,35175,62722,36429
Michigan,MI,Wyoming,6322320,378872,47244,25861
Michigan,MI,Wyoming,1282007,4588,40503,29893
Michigan,MI,Wyoming,3377967,0,300000,37264
Michigan,MI,Atlantic Mine,0,697970500,0,0
Michigan,MI,Grand Rapids,4301981,5120,45204,41620
Michigan,MI,Wyoming,12808999,28520,300000,52753
Michigan,MI,Byron Center,63175437,132717,59389,37104
Michigan,MI,Caledonia,17405739,6626,34763,24570
Michigan,MI,Caledonia,48086645,532996,300000,55047
Michigan,MI,Baldwin,270532210,2397546,22208,29578
Michigan,MI,Brown City,230473426,2297950,54643,43651
Michigan,MI,North Branch,91709438,2360679,55347,35346
Michigan,MI,Lapeer,26008303,964349,49143,49486
Michigan,MI,Lapeer,8296503,197793,54618,37957
Michigan,MI,Bad Axe,20504382,109662,33995,37712
Michigan,MI,Imlay City,86896093,455256,53035,44377
Michigan,MI,Dryden,91843494,1925857,63051,46059
Michigan,MI,Otisville,46847359,5498217,74900,51545
Michigan,MI,Maple City,134755195,173059723,69073,70729
Michigan,MI,Britton,186054437,105222,56007,45434
Michigan,MI,Addison,89678982,4767770,61758,36229
Michigan,MI,Adrian,76421300,992587,300000,47228
Michigan,MI,Adrian,4934146,4329,25647,37865
Michigan,MI,Adrian,4773972,15420,89800,59114
Michigan,MI,Adrian,82317905,682497,300000,32701
Michigan,MI,Lansing,1307301,1664,34214,22611
Michigan,MI,Morenci,236215072,386354,44728,34726
Michigan,MI,Blissfield,11324405,149705,50484,40694
Michigan,MI,Clinton,55503939,202206,53891,46610
Michigan,MI,Howell,7694291,863372,300000,66809
Michigan,MI,Fowlerville,97711890,166057,63485,60130
Michigan,MI,Howell,21344644,338254,76327,45507
Michigan,MI,Howell,27769381,336030,89455,54894
Michigan,MI,Pinckney,30602694,2140691,97482,79630
Michigan,MI,Brighton,7567465,534961,300000,61728
Michigan,MI,Brighton,2179901,135966,72482,40501
Michigan,MI,Lansing,3193206,55795,27686,35558
Michigan,MI,Howell,5889058,1383880,78077,57217
Michigan,MI,Lakeland,30744846,1606868,109636,64222
Michigan,MI,Lakeland,15511752,3303910,300000,60188
Michigan,MI,South Lyon,11399714,1666056,54890,58687
Michigan,MI,Paradise,43688689,6676406,0,0
Michigan,MI,Saint Ignace,251368378,203413815,53255,54495
Michigan,MI,Richmond,6846565,92407,50334,44956
Michigan,MI,Romeo,61039025,1016784,122002,58808
Michigan,MI,Washington,3626152,4473,49701,48254
Michigan,MI,New Haven,24508622,181988,62286,45600
Michigan,MI,East Lansing,2440383,0,52029,59303
Michigan,MI,Chesterfield,5577037,37863,86897,43819
Michigan,MI,Chesterfield,6753463,32824,76160,47168
Michigan,MI,Macomb,16816159,27851,96392,48558
Michigan,MI,Macomb,5204051,539,300000,61446
Michigan,MI,Macomb,2503541,0,51025,36833
Michigan,MI,Shelby Township,4150491,15848,69412,48762
Michigan,MI,Rochester Hills,5929511,903746,39211,38970
Michigan,MI,Shelby Township,5947387,117896,88833,60445
Michigan,MI,Macomb,5149524,115439,79013,49766
Michigan,MI,Sterling Heights,4461399,58512,300000,36200
Michigan,MI,East Lansing,164467,0,0,0
Michigan,MI,Sterling Heights,7271152,64024,34543,51161
Michigan,MI,Sterling Heights,2518701,6728,60786,55487
Michigan,MI,Sterling Heights,2674148,38203,50231,36899
Michigan,MI,Sterling Heights,2533899,14857,69478,50531
Michigan,MI,Sterling Heights,2546330,0,67033,48115
Michigan,MI,Sterling Heights,4462256,59033,47618,37573
Michigan,MI,Sterling Heights,2540814,0,60396,58663
Michigan,MI,Clinton Township,5338047,13672,44715,32869
Michigan,MI,Clinton Township,5651326,80926,71224,48352
Michigan,MI,Skanee,1083345217,85220803,38432,37959
Michigan,MI,Mount Clemens,2247550,0,64133,46726
Michigan,MI,Okemos,10467931,23377,72379,59303
Michigan,MI,Clinton Township,3398981,0,54438,23863
Michigan,MI,Clinton Township,5102394,87874,53599,47291
Michigan,MI,Clinton Township,4534396,2401,50020,57302
Michigan,MI,Mount Clemens,2343733,124339,300000,50581
Michigan,MI,Mount Clemens,3008627,59986,300000,35636
Michigan,MI,Harrison Township,6649796,241294,71651,50765
Michigan,MI,Clinton Township,602389,51656,33073,32597
Michigan,MI,Saint Clair Shores,1200521,378133,43665,31735
Michigan,MI,Saint Clair Shores,1347493,696398,47989,48839
Michigan,MI,Saint Clair Shores,1345020,0,300000,55731
Michigan,MI,Holt,3623420,6740,49456,44919
Michigan,MI,Saint Clair Shores,1202843,0,80458,53627
Michigan,MI,Saint Clair Shores,1519679,1158589,36017,46000
Michigan,MI,Saint Clair Shores,1402778,0,48047,41168
Michigan,MI,Grosse Pointe Woods,1740259,1102956,58939,59632
Michigan,MI,Fraser,2801795,3973,49529,60639
Michigan,MI,Roseville,2722241,3510,37497,39194
Michigan,MI,Roseville,2240447,0,41251,43560
Michigan,MI,Roseville,869190,0,38347,28839
Michigan,MI,Roseville,1000160,0,40094,41993
Michigan,MI,Roseville,580102,0,54193,40385
Michigan,MI,Leslie,93712845,413177,54336,42567
Michigan,MI,Eastpointe,1212348,0,58367,40435
Michigan,MI,Eastpointe,1950951,0,26765,38763
Michigan,MI,Eastpointe,1487360,0,35186,34905
Michigan,MI,Eastpointe,1100099,0,26975,36510
Michigan,MI,Warren,1297783,0,41805,42194
Michigan,MI,Warren,3236368,52112,300000,57674
Michigan,MI,Warren,2465070,0,56135,52032
Michigan,MI,Warren,2823388,0,35115,39238
Michigan,MI,Warren,1304091,0,57601,49788
Michigan,MI,Warren,1440170,0,47789,42245
Michigan,MI,Lansing,3296087,11310,41174,34300
Michigan,MI,Warren,2225216,0,48584,46374
Michigan,MI,Warren,1259799,0,300000,48152
Michigan,MI,Warren,2271495,0,35705,31886
Michigan,MI,Warren,2602330,0,33546,34424
Michigan,MI,Warren,2643126,0,30203,45929
Michigan,MI,Warren,1414354,0,22281,37425
Michigan,MI,Center Line,2228466,0,300000,33231
Michigan,MI,Chesterfield,6315815,2339455,80107,65134
Michigan,MI,Warren,2064685,0,0,0
Michigan,MI,Bear Lake,106490483,13264698,50406,37840
Michigan,MI,Clarksville,183396320,2785491,54933,43882
Michigan,MI,Manistee,98040177,8335373,64486,55917
Michigan,MI,Manistee,0,1849205151,0,0
Michigan,MI,Marquette,1414249,1558,40953,26998
Michigan,MI,Gwinn,476130215,4211469,58207,40811
Michigan,MI,Negaunee,6139954,1282,57163,48519
Michigan,MI,Ishpeming,14870302,1893085,29033,32601
Michigan,MI,Gwinn,75453494,1517871,31674,48464
Michigan,MI,Big Bay,757566766,201985061,48589,68023
Michigan,MI,Ludington,4845345,0,300000,45911
Michigan,MI,Scottville,150342590,705940,51294,47342
Michigan,MI,Oscoda,29965377,9280956,35948,42885
Michigan,MI,Barryton,188148749,2347581,35179,37373
Michigan,MI,Big Rapids,20003660,498703,14722,24237
Michigan,MI,Big Rapids,123426389,6353513,47746,47381
Michigan,MI,Remus,335180708,3435932,35472,32322
Michigan,MI,Stephenson,426370782,28418503,46560,42330
Michigan,MI,Menominee,4479353,3976196,22296,56293
Michigan,MI,Midland,2788443,0,20543,47362
Michigan,MI,Midland,21906426,730016,300000,34600
Michigan,MI,Midland,6522333,4587,63485,88754
Michigan,MI,Sanford,166607408,2030123,55859,40663
Michigan,MI,Iron River,47815535,651609,27203,35362
Michigan,MI,Midland,154195578,325330,55489,59466
Michigan,MI,Sanford,90140901,2872332,39198,43599
Michigan,MI,Lake City,682945472,3972191,34604,34577
Michigan,MI,Mc Bain,443791698,3719589,44970,36967
Michigan,MI,Carleton,57893575,463873,62682,52853
Michigan,MI,Milan,92609287,284965,65485,41422
Michigan,MI,Monroe,56949265,527726,300000,51223
Michigan,MI,Monroe,15004525,111254,42796,35773
Michigan,MI,Monroe,4202078,64039,57025,38748
Michigan,MI,Monroe,6579709,1748314,32772,21034
Michigan,MI,Mount Pleasant,7532833,54849,25938,31736
Michigan,MI,Monroe,3844612,67660,300000,46183
Michigan,MI,Monroe,28109478,731451,73449,51329
Michigan,MI,Petersburg,109965738,933755,78298,59012
Michigan,MI,Temperance,31135128,75047,83494,51539
Michigan,MI,Erie,33477029,953950,43212,45475
Michigan,MI,Temperance,10245298,26224,52094,55483
Michigan,MI,Stanton,145332523,3680271,35486,32346
Michigan,MI,Howard City,203699757,3048429,35812,36497
Michigan,MI,Sidney,93552606,3364442,24442,25174
Michigan,MI,Sheridan,174101733,3990942,40101,30415
Michigan,MI,Jackson,2913483,1136,31965,31583
Michigan,MI,Greenville,29656159,990419,26207,34447
Michigan,MI,Lewiston,257046015,5159919,48160,32509
Michigan,MI,Muskegon,2080611,7248,13183,23730
Michigan,MI,Muskegon,2225542,0,34663,18876
Michigan,MI,Muskegon,2357269,2518763,52283,45102
Michigan,MI,Muskegon,1481017,0,7990,14334
Michigan,MI,Muskegon,4558644,6066626,300000,59295
Michigan,MI,Muskegon,4366217,0,14023,16555
Michigan,MI,Muskegon,2661143,0,55889,29950
Michigan,MI,Muskegon,23608814,12359824,53323,50849
Michigan,MI,Jackson,15172934,767530,42924,45083
Michigan,MI,Muskegon,23390499,119461,40810,32351
Michigan,MI,Ravenna,156045557,606263,48599,45337
Michigan,MI,Muskegon,37292116,4514886,25224,73445
Michigan,MI,Twin Lake,70534669,4515632,47730,36602
Michigan,MI,Montague,36121794,10576771,48498,50290
Michigan,MI,Montague,0,2354448944,0,0
Michigan,MI,Fremont,15515053,599248,58311,59213
Michigan,MI,White Cloud,159050015,4357112,31849,35065
Michigan,MI,Grant,60258382,5367245,46318,43118
Michigan,MI,Battle Creek,182238830,6065680,55460,40875
Michigan,MI,Oxford,21025693,847762,96035,67691
Michigan,MI,Jackson,66091972,3713730,49532,45029
Michigan,MI,Oxford,9717647,769542,74023,62565
Michigan,MI,Holly,44010256,1450365,68232,64030
Michigan,MI,Holly,7157286,738946,300000,32757
Michigan,MI,Clarkston,14917942,652744,81166,70514
Michigan,MI,Clarkston,30394763,547763,300000,65958
Michigan,MI,Waterford,2207396,106627,61757,39446
Michigan,MI,Clarkston,7459569,271044,50585,32407
Michigan,MI,Lake Orion,4918836,0,56825,45274
Michigan,MI,Lake Orion,5322100,135743,300000,62131
Michigan,MI,White Lake,21120307,75587,69343,60914
Michigan,MI,Jackson,104202892,1301403,61931,42202
Michigan,MI,White Lake,7751641,1378918,300000,63007
Michigan,MI,Highland,34948104,1014162,75612,61955
Michigan,MI,Highland,15452774,462522,28122,34879
Michigan,MI,Milford,3466991,223390,51838,55521
Michigan,MI,Commerce Township,5237471,1258644,95064,60500
Michigan,MI,Commerce Township,9838634,1115441,85171,64484
Michigan,MI,Walled Lake,2942925,460625,22898,56697
Michigan,MI,Novi,9147435,19905,31517,36023
Michigan,MI,Novi,5157844,48022,300000,66449
Michigan,MI,Novi,4914058,31883,300000,46088
Michigan,MI,Kalamazoo,2264226,0,26549,49325
Michigan,MI,Northville,14222052,72931,300000,73550
Michigan,MI,New Hudson,14197996,356558,74020,59969
Michigan,MI,Auburn Hills,1641535,13528,42799,27503
Michigan,MI,Auburn Hills,2315418,0,53863,46914
Michigan,MI,Pontiac,6026464,15782,46919,41461
Michigan,MI,Pontiac,4464547,0,51900,48131
Michigan,MI,Pontiac,3372510,0,31805,25322
Michigan,MI,Waterford,772036,0,30574,35523
Michigan,MI,Pontiac,6076801,85435,29379,33630
Michigan,MI,Waterford,2129308,61451,53850,34048
Michigan,MI,Kalamazoo,2740309,0,12378,49679
Michigan,MI,Waterford,7812021,2872395,77415,67776
Michigan,MI,Waterford,6363986,752217,91076,75407
Michigan,MI,Waterford,3397610,1359580,300000,65598
Michigan,MI,Waterford,2600111,0,66183,44040
Michigan,MI,Waterford,3065537,1452536,38342,30287
Michigan,MI,Waterford,3979990,2641,31151,45865
Michigan,MI,Pontiac,6489446,416217,74908,78301
Michigan,MI,Bloomfield Hills,5582442,33084,137804,84409
